node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
12 13 0 -5.3519 2.4993 -3.7441 -5.7886 2.7935 -3.8443 0.1268 0.5361 0.0000 0.0000 205.0000 2.1255 1.0000 
13 14 0 -5.7886 2.7935 -3.8443 -6.1813 3.0558 -3.9465 0.1268 0.4831 0.0000 0.0000 205.0000 2.2848 1.0000 
14 15 0 -6.1813 3.0558 -3.9465 -6.6253 3.3503 -4.0602 0.1268 0.5448 0.0000 0.0000 205.0000 2.4649 1.0000 
15 16 0 -6.6253 3.3503 -4.0602 -7.0254 3.6249 -4.1680 0.1268 0.4971 0.0000 0.0000 205.0000 2.6298 1.0000 
16 17 0 -7.0254 3.6249 -4.1680 -7.3838 3.8808 -4.2664 0.1268 0.4513 0.0000 0.0000 205.0000 2.7799 1.0000 
17 18 0 -7.3838 3.8808 -4.2664 -7.8047 4.2333 -4.3990 0.1268 0.5647 0.0000 0.0000 205.0000 2.9683 1.0000 
18 19 0 -7.8047 4.2333 -4.3990 -8.2091 4.5413 -4.5228 0.1268 0.5232 0.0000 0.0000 205.0000 3.1434 1.0000 
19 20 0 -8.2091 4.5413 -4.5228 -8.6385 4.8709 -4.6612 0.1268 0.5587 0.0000 0.0000 205.0000 3.3309 1.0000 
20 21 0 -8.6385 4.8709 -4.6612 -9.0138 5.2208 -4.8134 0.1268 0.5352 0.0000 0.0000 205.0000 3.5112 1.0000 
21 22 0 -9.0138 5.2208 -4.8134 -9.3896 5.5358 -4.9548 0.1268 0.5104 0.0000 0.0000 205.0000 3.6836 1.0000 
22 23 0 -9.3896 5.5358 -4.9548 -9.8357 5.8503 -5.1684 0.1268 0.5861 0.0000 0.0000 205.0000 3.8822 1.0000 
23 24 0 -9.8357 5.8503 -5.1684 -10.2639 6.1378 -5.3992 0.1268 0.5650 0.0000 0.0000 205.0000 4.0743 1.0000 
24 25 0 -10.2639 6.1378 -5.3992 -10.6076 6.3893 -5.6011 0.1268 0.4714 0.0000 0.0000 205.0000 4.2351 1.0000 
25 26 0 -10.6076 6.3893 -5.6011 -10.9910 6.6818 -5.8767 0.1268 0.5553 0.0000 0.0000 205.0000 4.4251 1.0000 
26 27 0 -10.9910 6.6818 -5.8767 -11.2891 6.9044 -6.0923 0.1268 0.4300 0.0000 0.0000 205.0000 4.5727 1.0000 
27 28 0 -11.2891 6.9044 -6.0923 -11.7102 7.2397 -6.3854 0.1268 0.6129 0.0000 0.0000 205.0000 4.7836 1.0000 
28 29 0 -11.7102 7.2397 -6.3854 -12.0070 7.5159 -6.6764 0.1268 0.4991 0.0000 0.0000 205.0000 4.9560 1.0000 
29 30 0 -12.0070 7.5159 -6.6764 -12.3365 7.8196 -7.0009 0.1268 0.5533 0.0000 0.0000 205.0000 5.1477 1.0000 
30 31 0 -12.3365 7.8196 -7.0009 -12.5860 8.0371 -7.2583 0.1268 0.4192 0.0000 0.0000 205.0000 5.2933 1.0000 
31 32 0 -12.5860 8.0371 -7.2583 -12.8684 8.3022 -7.5393 0.1268 0.4785 0.0000 0.0000 205.0000 5.4601 1.0000 
32 33 0 -12.8684 8.3022 -7.5393 -13.1437 8.5602 -7.8136 0.1268 0.4665 0.0000 0.0000 205.0000 5.6231 1.0000 
33 34 0 -13.1437 8.5602 -7.8136 -13.4143 8.8783 -8.1152 0.1268 0.5151 0.0000 0.0000 205.0000 5.8036 1.0000 
34 35 0 -13.4143 8.8783 -8.1152 -13.6478 9.1690 -8.4301 0.1268 0.4881 0.0000 0.0000 205.0000 5.9752 1.0000 
35 36 0 -13.6478 9.1690 -8.4301 -13.8865 9.4827 -8.7926 0.1268 0.5355 0.0000 0.0000 205.0000 6.1640 1.0000 
36 37 0 -13.8865 9.4827 -8.7926 -14.0896 9.7499 -9.1006 0.1268 0.4556 0.0000 0.0000 205.0000 6.3251 1.0000 
37 38 0 -14.0896 9.7499 -9.1006 -14.3157 10.0450 -9.4395 0.1268 0.5030 0.0000 0.0000 205.0000 6.5036 1.0000 
38 39 0 -14.3157 10.0450 -9.4395 -14.6005 10.3370 -9.8350 0.1268 0.5681 0.0000 0.0000 205.0000 6.7058 1.0000 
39 40 0 -14.6005 10.3370 -9.8350 -14.8565 10.6066 -10.1868 0.1268 0.5119 0.0000 0.0000 205.0000 6.8886 1.0000 
40 41 0 -14.8565 10.6066 -10.1868 -15.0672 10.8085 -10.4894 0.1268 0.4204 0.0000 0.0000 205.0000 7.0392 1.0000 
41 42 0 -15.0672 10.8085 -10.4894 -15.3237 11.0506 -10.8583 0.1268 0.5104 0.0000 0.0000 205.0000 7.2225 1.0000 
42 43 0 -15.3237 11.0506 -10.8583 -15.6006 11.3013 -11.2586 0.1268 0.5475 0.0000 0.0000 205.0000 7.4198 1.0000 
43 44 0 -15.6006 11.3013 -11.2586 -15.8568 11.5428 -11.6245 0.1268 0.5077 0.0000 0.0000 205.0000 7.6034 1.0000 
44 45 0 -15.8568 11.5428 -11.6245 -16.1258 11.7473 -11.9843 0.1268 0.4937 0.0000 0.0000 205.0000 7.7825 1.0000 
45 46 0 -16.1258 11.7473 -11.9843 -16.3702 11.9518 -12.3337 0.1268 0.4729 0.0000 0.0000 205.0000 7.9546 1.0000 
46 47 0 -16.3702 11.9518 -12.3337 -16.5726 12.1474 -12.6314 0.1268 0.4096 0.0000 0.0000 205.0000 8.1040 1.0000 
47 48 0 -16.5726 12.1474 -12.6314 -16.7954 12.3687 -13.0203 0.1268 0.4999 0.0000 0.0000 205.0000 8.2870 1.0000 
48 49 0 -16.7954 12.3687 -13.0203 -16.9635 12.5660 -13.3565 0.1268 0.4245 0.0000 0.0000 205.0000 8.4428 1.0000 
49 50 0 -16.9635 12.5660 -13.3565 -17.1147 12.7972 -13.7384 0.1268 0.4713 0.0000 0.0000 205.0000 8.6162 1.0000 
50 51 0 -17.1147 12.7972 -13.7384 -17.2656 13.0397 -14.1766 0.1268 0.5231 0.0000 0.0000 205.0000 8.8093 1.0000 
51 52 0 -17.2656 13.0397 -14.1766 -17.4246 13.2745 -14.5970 0.1268 0.5071 0.0000 0.0000 205.0000 8.9972 1.0000 
52 53 0 -17.4246 13.2745 -14.5970 -17.5980 13.5138 -15.0548 0.1268 0.5449 0.0000 0.0000 205.0000 9.1997 1.0000 
53 54 0 -17.5980 13.5138 -15.0548 -17.7364 13.7201 -15.4697 0.1268 0.4836 0.0000 0.0000 205.0000 9.3801 1.0000 
54 55 0 -17.7364 13.7201 -15.4697 -17.8859 13.9253 -15.8997 0.1268 0.4994 0.0000 0.0000 205.0000 9.5669 1.0000 
55 56 0 -17.8859 13.9253 -15.8997 -18.0370 14.0947 -16.3736 0.1268 0.5254 0.0000 0.0000 205.0000 9.7642 1.0000 
56 57 0 -18.0370 14.0947 -16.3736 -18.1833 14.2599 -16.8386 0.1268 0.5147 0.0000 0.0000 205.0000 9.9580 1.0000 
57 58 0 -18.1833 14.2599 -16.8386 -18.2157 14.2954 -16.9388 0.1268 0.1112 0.0000 0.0000 205.0000 10.0000 1.0000 
58 59 6 -0.6098 0.1239 -3.0691 -0.2496 1.0527 -3.1553 0.0392 1.0000 238.0000 23.8000 0.0000 7.8535 2.0000 
59 60 6 -0.2496 1.0527 -3.1553 0.1384 1.9566 -3.3354 0.0392 1.0000 238.0000 23.8000 0.0000 9.4095 2.0000 
60 61 6 0.1384 1.9566 -3.3354 0.2392 2.2859 -3.4019 0.0392 0.3507 238.0000 23.8000 0.0000 10.0000 2.0000 
61 62 7 -1.1037 0.2119 -3.0908 -0.8647 1.1784 -2.9978 0.0552 1.0000 238.0000 23.8000 0.0000 8.4362 2.0000 
62 63 7 -0.8647 1.1784 -2.9978 -0.7559 1.9413 -2.8361 0.0552 0.7874 238.0000 23.8000 0.0000 10.0000 2.0000 
63 64 8 -1.4789 0.3236 -3.1061 -1.3674 0.3984 -2.1152 0.0451 1.0000 238.0000 23.8000 0.0000 8.1908 2.0000 
64 65 8 -1.3674 0.3984 -2.1152 -1.2575 0.4775 -1.1244 0.0451 1.0000 238.0000 23.8000 0.0000 9.7805 2.0000 
65 66 8 -1.2575 0.4775 -1.1244 -1.2477 0.4899 -0.9967 0.0451 0.1287 238.0000 23.8000 0.0000 10.0000 2.0000 
66 67 9 -1.9851 0.4950 -3.1260 -2.2171 -0.0187 -3.9520 0.0565 1.0000 238.0000 23.8000 0.0000 8.1604 2.0000 
67 68 9 -2.2171 -0.0187 -3.9520 -2.4592 -0.5078 -4.7900 0.0565 1.0000 238.0000 23.8000 0.0000 9.4845 2.0000 
68 69 9 -2.4592 -0.5078 -4.7900 -2.5602 -0.6797 -5.0907 0.0565 0.3608 238.0000 23.8000 0.0000 10.0000 2.0000 
69 70 10 -2.4442 0.6942 -3.1891 -2.0945 1.6038 -3.4137 0.0419 1.0000 238.0000 23.8000 0.0000 8.4041 2.0000 
70 71 10 -2.0945 1.6038 -3.4137 -1.7432 2.5113 -3.6438 0.0419 1.0000 238.0000 23.8000 0.0000 9.7780 2.0000 
71 72 10 -1.7432 2.5113 -3.6438 -1.6939 2.6513 -3.6809 0.0419 0.1530 238.0000 23.8000 0.0000 10.0000 2.0000 
72 73 11 -2.8750 0.8812 -3.2484 -2.9823 0.5091 -2.3264 0.0503 1.0000 238.0000 23.8000 0.0000 8.8615 2.0000 
73 74 11 -2.9823 0.5091 -2.3264 -3.0359 0.2526 -1.7085 0.0503 0.6712 238.0000 23.8000 0.0000 10.0000 2.0000 
74 75 12 -3.3266 1.1000 -3.2871 -3.1712 1.8688 -2.6667 0.0494 1.0000 238.0000 23.8000 0.0000 8.8812 2.0000 
75 76 12 -3.1712 1.8688 -2.6667 -3.0448 2.4404 -2.2183 0.0494 0.7374 238.0000 23.8000 0.0000 10.0000 2.0000 
76 77 13 -3.7452 1.3677 -3.3843 -3.2368 2.0095 -3.9584 0.0507 1.0000 238.0000 23.8000 0.0000 9.0385 2.0000 
77 78 13 -3.2368 2.0095 -3.9584 -2.8643 2.4085 -4.2865 0.0507 0.6368 238.0000 23.8000 0.0000 10.0000 2.0000 
78 79 14 -4.0562 1.5919 -3.4548 -4.0527 2.0057 -2.5444 0.0469 1.0000 238.0000 23.8000 0.0000 9.5239 2.0000 
79 80 14 -4.0527 2.0057 -2.5444 -4.0525 2.1187 -2.3074 0.0469 0.2626 238.0000 23.8000 0.0000 10.0000 2.0000 
80 81 15 -4.5022 1.9041 -3.5475 -4.5842 2.1919 -2.5933 0.0491 1.0000 238.0000 23.8000 0.0000 9.4927 2.0000 
81 82 15 -4.5842 2.1919 -2.5933 -4.6505 2.2757 -2.2870 0.0491 0.3245 238.0000 23.8000 0.0000 10.0000 2.0000 
82 83 16 -4.9463 2.2161 -3.6499 -4.4775 3.0775 -3.8454 0.0518 1.0000 238.0000 23.8000 0.0000 9.8705 2.0000 
83 84 16 -4.4775 3.0775 -3.8454 -4.4415 3.1410 -3.8603 0.0518 0.0745 238.0000 23.8000 0.0000 10.0000 2.0000 
84 85 17 -5.3519 2.4993 -3.7441 -5.6685 2.4348 -2.7978 0.0473 1.0000 238.0000 23.8000 0.0000 9.7480 2.0000 
85 86 17 -5.6685 2.4348 -2.7978 -5.7248 2.4213 -2.6308 0.0473 0.1767 238.0000 23.8000 0.0000 10.0000 2.0000 
86 87 18 -5.7886 2.7935 -3.8443 -6.1263 1.9258 -3.5022 0.0533 0.9920 238.0000 23.8000 0.0000 10.0000 2.0000 
87 88 19 -6.1813 3.0558 -3.9465 -6.4103 2.7254 -4.6405 0.0539 0.8020 238.0000 23.8000 0.0000 10.0000 2.0000 
88 89 20 -6.6253 3.3503 -4.0602 -6.7463 3.1359 -4.9128 0.0538 0.8875 238.0000 23.8000 0.0000 10.0000 2.0000 
89 90 21 -7.0254 3.6249 -4.1680 -6.5917 4.0048 -3.9013 0.0505 0.6353 238.0000 23.8000 0.0000 10.0000 2.0000 
90 91 22 -7.3838 3.8808 -4.2664 -7.3573 4.1422 -3.9119 0.0469 0.4412 238.0000 23.8000 0.0000 10.0000 2.0000 
91 92 23 -7.8047 4.2333 -4.3990 -7.8944 4.2768 -4.1293 0.0470 0.2875 238.0000 23.8000 0.0000 10.0000 2.0000 
92 93 24 -8.2091 4.5413 -4.5228 -8.3167 4.4594 -4.4150 0.0588 0.1730 238.0000 23.8000 0.0000 10.0000 2.0000 
93 94 25 -8.6385 4.8709 -4.6612 -8.6370 4.8659 -4.6892 0.0558 0.0284 238.0000 23.8000 0.0000 10.0000 2.0000 
94 95 1 0.0000 0.0000 -2.9000 0.3616 -0.1167 -3.0426 0.1287 0.4059 0.0000 0.0000 205.0000 0.1721 4.0000 
95 96 1 0.3616 -0.1167 -3.0426 0.7978 -0.2736 -3.2521 0.1287 0.5087 0.0000 0.0000 205.0000 0.3883 4.0000 
96 97 1 0.7978 -0.2736 -3.2521 1.2587 -0.4827 -3.5385 0.1287 0.5815 0.0000 0.0000 205.0000 0.6362 4.0000 
97 98 1 1.2587 -0.4827 -3.5385 1.6652 -0.6631 -3.8020 0.1287 0.5169 0.0000 0.0000 205.0000 0.8572 4.0000 
98 99 1 1.6652 -0.6631 -3.8020 2.0796 -0.8288 -4.1883 0.1287 0.5902 0.0000 0.0000 205.0000 1.1105 4.0000 
99 100 1 2.0796 -0.8288 -4.1883 2.4786 -0.9740 -4.5772 0.1287 0.5758 0.0000 0.0000 205.0000 1.3583 4.0000 
100 101 1 2.4786 -0.9740 -4.5772 2.7723 -1.1047 -4.9052 0.1287 0.4592 0.0000 0.0000 205.0000 1.5566 4.0000 
101 102 1 2.7723 -1.1047 -4.9052 3.1287 -1.2515 -5.2854 0.1287 0.5414 0.0000 0.0000 205.0000 1.7910 4.0000 
102 103 1 3.1287 -1.2515 -5.2854 3.4681 -1.3581 -5.6510 0.1287 0.5101 0.0000 0.0000 205.0000 2.0125 4.0000 
103 104 1 3.4681 -1.3581 -5.6510 3.7809 -1.4683 -6.0000 0.1287 0.4814 0.0000 0.0000 205.0000 2.2222 4.0000 
104 105 1 3.7809 -1.4683 -6.0000 4.0917 -1.5811 -6.3564 0.1287 0.4861 0.0000 0.0000 205.0000 2.4345 4.0000 
105 106 1 4.0917 -1.5811 -6.3564 4.3972 -1.6932 -6.7055 0.1287 0.4773 0.0000 0.0000 205.0000 2.6435 4.0000 
106 107 1 4.3972 -1.6932 -6.7055 4.7723 -1.8145 -7.1380 0.1287 0.5852 0.0000 0.0000 205.0000 2.9006 4.0000 
107 108 1 4.7723 -1.8145 -7.1380 5.0231 -1.8959 -7.4145 0.1287 0.3821 0.0000 0.0000 205.0000 3.0689 4.0000 
108 109 1 5.0231 -1.8959 -7.4145 5.3114 -1.9806 -7.7425 0.1287 0.4448 0.0000 0.0000 205.0000 3.2653 4.0000 
109 110 1 5.3114 -1.9806 -7.7425 5.6530 -2.0721 -8.1228 0.1287 0.5193 0.0000 0.0000 205.0000 3.4953 4.0000 
110 111 1 5.6530 -2.0721 -8.1228 5.9824 -2.1319 -8.5234 0.1287 0.5221 0.0000 0.0000 205.0000 3.7272 4.0000 
111 112 1 5.9824 -2.1319 -8.5234 6.2780 -2.2015 -8.9171 0.1287 0.4972 0.0000 0.0000 205.0000 3.9487 4.0000 
112 113 1 6.2780 -2.2015 -8.9171 6.5902 -2.2999 -9.3388 0.1287 0.5338 0.0000 0.0000 205.0000 4.1873 4.0000 
113 114 1 6.5902 -2.2999 -9.3388 6.8768 -2.3942 -9.7376 0.1287 0.5001 0.0000 0.0000 205.0000 4.4115 4.0000 
114 115 1 6.8768 -2.3942 -9.7376 7.1913 -2.5002 -10.1763 0.1287 0.5502 0.0000 0.0000 205.0000 4.6589 4.0000 
115 116 1 7.1913 -2.5002 -10.1763 7.4681 -2.5832 -10.6078 0.1287 0.5193 0.0000 0.0000 205.0000 4.8932 4.0000 
116 117 1 7.4681 -2.5832 -10.6078 7.7644 -2.6525 -11.0600 0.1287 0.5451 0.0000 0.0000 205.0000 5.1399 4.0000 
117 118 1 7.7644 -2.6525 -11.0600 7.9820 -2.7104 -11.4446 0.1287 0.4456 0.0000 0.0000 205.0000 5.3421 4.0000 
118 119 1 7.9820 -2.7104 -11.4446 8.2421 -2.7606 -11.8713 0.1287 0.5022 0.0000 0.0000 205.0000 5.5708 4.0000 
119 120 1 8.2421 -2.7606 -11.8713 8.5247 -2.8115 -12.3435 0.1287 0.5527 0.0000 0.0000 205.0000 5.8232 4.0000 
120 121 1 8.5247 -2.8115 -12.3435 8.7565 -2.8556 -12.7462 0.1287 0.4668 0.0000 0.0000 205.0000 6.0370 4.0000 
121 122 1 8.7565 -2.8556 -12.7462 9.0411 -2.8691 -13.3100 0.1287 0.6317 0.0000 0.0000 205.0000 6.3273 4.0000 
122 123 1 9.0411 -2.8691 -13.3100 9.3051 -2.8811 -13.8158 0.1287 0.5707 0.0000 0.0000 205.0000 6.5906 4.0000 
123 124 1 9.3051 -2.8811 -13.8158 9.5610 -2.9024 -14.3305 0.1287 0.5752 0.0000 0.0000 205.0000 6.8569 4.0000 
124 125 1 9.5610 -2.9024 -14.3305 9.7834 -2.9385 -14.7548 0.1287 0.4804 0.0000 0.0000 205.0000 7.0800 4.0000 
125 126 1 9.7834 -2.9385 -14.7548 9.9579 -3.0016 -15.2069 0.1287 0.4887 0.0000 0.0000 205.0000 7.3077 4.0000 
126 127 1 9.9579 -3.0016 -15.2069 10.1563 -3.0398 -15.7130 0.1287 0.5449 0.0000 0.0000 205.0000 7.5623 4.0000 
127 128 1 10.1563 -3.0398 -15.7130 10.2948 -3.0579 -16.1797 0.1287 0.4872 0.0000 0.0000 205.0000 7.7907 4.0000 
128 129 1 10.2948 -3.0579 -16.1797 10.4150 -3.1075 -16.7008 0.1287 0.5370 0.0000 0.0000 205.0000 8.0433 4.0000 
129 130 1 10.4150 -3.1075 -16.7008 10.5145 -3.1528 -17.2234 0.1287 0.5340 0.0000 0.0000 205.0000 8.2953 4.0000 
130 131 1 10.5145 -3.1528 -17.2234 10.5988 -3.1910 -17.6677 0.1287 0.4538 0.0000 0.0000 205.0000 8.5101 4.0000 
131 132 1 10.5988 -3.1910 -17.6677 10.6718 -3.2437 -18.1728 0.1287 0.5131 0.0000 0.0000 205.0000 8.7537 4.0000 
132 133 1 10.6718 -3.2437 -18.1728 10.7378 -3.3177 -18.6969 0.1287 0.5334 0.0000 0.0000 205.0000 9.0078 4.0000 
133 134 1 10.7378 -3.3177 -18.6969 10.7932 -3.3754 -19.1517 0.1287 0.4618 0.0000 0.0000 205.0000 9.2285 4.0000 
134 135 1 10.7932 -3.3754 -19.1517 10.8624 -3.4665 -19.6380 0.1287 0.4995 0.0000 0.0000 205.0000 9.4679 4.0000 
135 136 1 10.8624 -3.4665 -19.6380 10.9386 -3.5691 -20.1695 0.1287 0.5468 0.0000 0.0000 205.0000 9.7309 4.0000 
136 137 1 10.9386 -3.5691 -20.1695 11.0104 -3.6739 -20.6636 0.1287 0.5101 0.0000 0.0000 205.0000 9.9771 4.0000 
137 138 1 11.0104 -3.6739 -20.6636 11.0171 -3.6833 -20.7096 0.1287 0.0475 0.0000 0.0000 205.0000 10.0000 4.0000 
138 139 63 0.3616 -0.1167 -3.0426 0.3834 0.6386 -3.6976 0.0598 1.0000 238.0000 23.8000 0.0000 9.0966 2.0000 
139 140 63 0.3834 0.6386 -3.6976 0.3841 1.0041 -4.0363 0.0598 0.4983 238.0000 23.8000 0.0000 10.0000 2.0000 
140 141 64 0.7978 -0.2736 -3.2521 1.3782 -0.3100 -2.4385 0.0441 1.0000 238.0000 23.8000 0.0000 9.2376 2.0000 
141 142 64 1.3782 -0.3100 -2.4385 1.6250 -0.3045 -2.0659 0.0441 0.4470 238.0000 23.8000 0.0000 10.0000 2.0000 
142 143 65 1.2587 -0.4827 -3.5385 0.9360 -1.4148 -3.3737 0.0496 1.0000 238.0000 23.8000 0.0000 9.5153 2.0000 
143 144 65 0.9360 -1.4148 -3.3737 0.8623 -1.6886 -3.3391 0.0496 0.2857 238.0000 23.8000 0.0000 10.0000 2.0000 
144 145 66 1.6652 -0.6631 -3.8020 1.5376 0.1263 -4.4025 0.0587 1.0000 238.0000 23.8000 0.0000 9.4397 2.0000 
145 146 66 1.5376 0.1263 -4.4025 1.4836 0.4485 -4.6508 0.0587 0.4103 238.0000 23.8000 0.0000 10.0000 2.0000 
146 147 67 2.0796 -0.8288 -4.1883 2.7074 -0.0879 -3.9497 0.0505 1.0000 238.0000 23.8000 0.0000 9.7265 2.0000 
147 148 67 2.7074 -0.0879 -3.9497 2.8330 0.0596 -3.9034 0.0505 0.1992 238.0000 23.8000 0.0000 10.0000 2.0000 
148 149 68 2.4786 -0.9740 -4.5772 3.0128 -1.3176 -3.8201 0.0526 0.9883 238.0000 23.8000 0.0000 10.0000 2.0000 
149 150 69 2.7723 -1.1047 -4.9052 3.0839 -1.9513 -4.6500 0.0481 0.9376 238.0000 23.8000 0.0000 10.0000 2.0000 
150 151 70 3.1287 -1.2515 -5.2854 3.2675 -0.7218 -5.3883 0.0631 0.5571 238.0000 23.8000 0.0000 10.0000 2.0000 
151 152 71 3.4681 -1.3581 -5.6510 3.6589 -1.5553 -5.3710 0.0381 0.3921 238.0000 23.8000 0.0000 10.0000 2.0000 
152 153 72 3.7809 -1.4683 -6.0000 3.6030 -1.6120 -6.1074 0.0516 0.2526 238.0000 23.8000 0.0000 10.0000 2.0000 
153 154 73 4.0917 -1.5811 -6.3564 4.0791 -1.6311 -6.3469 0.0445 0.0524 238.0000 23.8000 0.0000 10.0000 2.0000 
154 155 2 0.0000 0.0000 -2.9000 0.3031 -0.3307 -2.9997 0.1350 0.4595 0.0000 0.0000 205.0000 0.1551 4.0000 
155 156 2 0.3031 -0.3307 -2.9997 0.6103 -0.7067 -3.1047 0.1350 0.4968 0.0000 0.0000 205.0000 0.3232 4.0000 
156 157 2 0.6103 -0.7067 -3.1047 0.9136 -1.1237 -3.2286 0.1350 0.5303 0.0000 0.0000 205.0000 0.5032 4.0000 
157 158 2 0.9136 -1.1237 -3.2286 1.2350 -1.5639 -3.3368 0.1350 0.5557 0.0000 0.0000 205.0000 0.6923 4.0000 
158 159 2 1.2350 -1.5639 -3.3368 1.5430 -1.9968 -3.4492 0.1350 0.5430 0.0000 0.0000 205.0000 0.8777 4.0000 
159 160 2 1.5430 -1.9968 -3.4492 1.7972 -2.3881 -3.5487 0.1350 0.4772 0.0000 0.0000 205.0000 1.0411 4.0000 
160 161 2 1.7972 -2.3881 -3.5487 2.0566 -2.7900 -3.6814 0.1350 0.4963 0.0000 0.0000 205.0000 1.2115 4.0000 
161 162 2 2.0566 -2.7900 -3.6814 2.4014 -3.2489 -3.8803 0.1350 0.6075 0.0000 0.0000 205.0000 1.4207 4.0000 
162 163 2 2.4014 -3.2489 -3.8803 2.7081 -3.6891 -4.0906 0.1350 0.5763 0.0000 0.0000 205.0000 1.6198 4.0000 
163 164 2 2.7081 -3.6891 -4.0906 2.9651 -4.0629 -4.2553 0.1350 0.4825 0.0000 0.0000 205.0000 1.7871 4.0000 
164 165 2 2.9651 -4.0629 -4.2553 3.2204 -4.4149 -4.4103 0.1350 0.4616 0.0000 0.0000 205.0000 1.9475 4.0000 
165 166 2 3.2204 -4.4149 -4.4103 3.5519 -4.8478 -4.6267 0.1350 0.5866 0.0000 0.0000 205.0000 2.1519 4.0000 
166 167 2 3.5519 -4.8478 -4.6267 3.8119 -5.1315 -4.7877 0.1350 0.4171 0.0000 0.0000 205.0000 2.2977 4.0000 
167 168 2 3.8119 -5.1315 -4.7877 4.0156 -5.3527 -4.9178 0.1350 0.3276 0.0000 0.0000 205.0000 2.4125 4.0000 
168 169 2 4.0156 -5.3527 -4.9178 4.3117 -5.7044 -5.1192 0.1350 0.5019 0.0000 0.0000 205.0000 2.5887 4.0000 
169 170 2 4.3117 -5.7044 -5.1192 4.5849 -6.0256 -5.3028 0.1350 0.4599 0.0000 0.0000 205.0000 2.7506 4.0000 
170 171 2 4.5849 -6.0256 -5.3028 4.9233 -6.4376 -5.5119 0.1350 0.5727 0.0000 0.0000 205.0000 2.9528 4.0000 
171 172 2 4.9233 -6.4376 -5.5119 5.2299 -6.7464 -5.6091 0.1350 0.4460 0.0000 0.0000 205.0000 3.1107 4.0000 
172 173 2 5.2299 -6.7464 -5.6091 5.5056 -7.0378 -5.6927 0.1350 0.4097 0.0000 0.0000 205.0000 3.2562 4.0000 
173 174 2 5.5056 -7.0378 -5.6927 5.8021 -7.3207 -5.7761 0.1350 0.4182 0.0000 0.0000 205.0000 3.4050 4.0000 
174 175 2 5.8021 -7.3207 -5.7761 6.2637 -7.6778 -5.8953 0.1350 0.5956 0.0000 0.0000 205.0000 3.6176 4.0000 
175 176 2 6.2637 -7.6778 -5.8953 6.6810 -7.9435 -6.0504 0.1350 0.5184 0.0000 0.0000 205.0000 3.8032 4.0000 
176 177 2 6.6810 -7.9435 -6.0504 7.0683 -8.1959 -6.1983 0.1350 0.4854 0.0000 0.0000 205.0000 3.9775 4.0000 
177 178 2 7.0683 -8.1959 -6.1983 7.4565 -8.4217 -6.3931 0.1350 0.4895 0.0000 0.0000 205.0000 4.1538 4.0000 
178 179 2 7.4565 -8.4217 -6.3931 7.8504 -8.6379 -6.5903 0.1350 0.4907 0.0000 0.0000 205.0000 4.3310 4.0000 
179 180 2 7.8504 -8.6379 -6.5903 8.2555 -8.8558 -6.7899 0.1350 0.5015 0.0000 0.0000 205.0000 4.5126 4.0000 
180 181 2 8.2555 -8.8558 -6.7899 8.6273 -9.0956 -6.9940 0.1350 0.4872 0.0000 0.0000 205.0000 4.6896 4.0000 
181 182 2 8.6273 -9.0956 -6.9940 8.9889 -9.3609 -7.2179 0.1350 0.5012 0.0000 0.0000 205.0000 4.8722 4.0000 
182 183 2 8.9889 -9.3609 -7.2179 9.3996 -9.6593 -7.4685 0.1350 0.5661 0.0000 0.0000 205.0000 5.0792 4.0000 
